GAME_ID,DATE,HOMETEAM,AWAYTEAM,HOMESPREAD_ATOPEN,HOMESPREAD_ATCLOSE,OVER_ATOPEN,OVER_ATCLOSE,HOMEML,AWAYML,2H_HOMESPREAD,2H_OVER,WL_HOME,PLUS_MINUS_HOME
20900422,2009-12-23 00:00:00,PHX,OKC,-8.0,-8.5,208.5,213.0,1.2325581395348837,4.45,-7.0,106.0,L,-4.0
20900423,2009-12-23 00:00:00,SAC,CLE,6.0,5.5,203.5,204.5,2.95,1.425531914893617,2.5,100.5,L,-13.0
20900424,2009-12-25 00:00:00,NYK,MIA,-1.0,-2.0,202.0,198.5,1.7692307692307692,2.1,-1.5,98.5,L,-6.0
20900425,2009-12-25 00:00:00,ORL,BOS,-5.5,-5.5,189.5,191.5,1.434782608695652,2.9,-6.0,95.0,L,-9.0
20900426,2009-12-25 00:00:00,LAL,CLE,-4.0,-6.0,195.0,194.0,1.4,3.1,-6.5,97.0,L,-15.0
20900427,2009-12-25 00:00:00,PHX,LAC,-10.0,-9.5,212.5,215.0,1.181818181818182,5.25,-1.5,105.0,W,31.0
20900428,2009-12-25 00:00:00,POR,DEN,-2.0,2.5,196.0,198.0,2.23,1.6993006993006992,1.5,99.0,W,11.0
20900429,2009-12-26 00:00:00,DAL,MEM,-8.5,-8.5,201.0,201.0,1.2272727272727273,4.5,-6.5,102.5,W,5.0
20900430,2009-12-26 00:00:00,IND,ATL,7.0,6.0,203.0,203.5,3.35,1.3636363636363638,0.0,100.5,L,-12.0
20900431,2009-12-26 00:00:00,NJN,HOU,8.5,8.5,196.5,195.0,4.2,1.2564102564102564,3.0,94.5,L,-5.0
20900432,2009-12-26 00:00:00,CHI,NOH,-2.0,-2.5,189.5,190.0,1.8,2.05,-2.0,94.5,W,11.0
20900433,2009-12-26 00:00:00,MIN,WAS,2.0,2.0,208.0,206.5,2.1,1.7692307692307692,2.5,102.5,W,12.0
20900434,2009-12-26 00:00:00,OKC,CHA,-5.5,-5.5,188.5,190.0,1.4081632653061225,3.05,-2.5,93.0,W,7.0
20900435,2009-12-26 00:00:00,MIL,SAS,2.5,2.0,190.5,191.5,2.1,1.7692307692307692,-3.5,94.5,L,-15.0
20900436,2009-12-26 00:00:00,UTA,PHI,-8.5,-7.0,205.0,203.0,1.2777777777777777,4.0,-1.5,100.0,W,21.0
20900437,2009-12-26 00:00:00,SAC,LAL,5.5,6.0,209.0,210.0,3.2,1.3846153846153846,5.5,102.5,L,-9.0
20900438,2009-12-26 00:00:00,GSW,PHX,4.0,3.0,234.0,233.0,2.35,1.6451612903225803,2.0,115.0,W,5.0
20900439,2009-12-27 00:00:00,TOR,DET,-2.5,-4.0,195.0,193.5,1.5714285714285714,2.55,3.5,94.0,W,7.0
20900441,2009-12-27 00:00:00,MIA,IND,-7.5,-9.0,194.0,196.0,1.238095238095238,4.35,3.0,96.0,W,34.0
20900440,2009-12-27 00:00:00,CLE,HOU,-8.0,-8.0,191.5,192.0,1.2439024390243902,4.3,-4.5,93.5,W,25.0
20900442,2009-12-27 00:00:00,NYK,SAS,3.0,3.5,197.5,198.0,2.4,1.625,1.5,98.0,L,-7.0
20900443,2009-12-27 00:00:00,DEN,DAL,-6.5,-5.5,209.0,207.0,1.4166666666666667,3.0,-6.5,99.5,L,-8.0
20900444,2009-12-27 00:00:00,LAC,BOS,7.0,8.5,188.0,190.0,4.2,1.2564102564102564,5.0,93.5,W,2.0
20900445,2009-12-28 00:00:00,CHA,MIL,-4.0,-4.5,186.5,186.5,1.5405405405405406,2.6,4.0,93.0,W,10.0
20900446,2009-12-28 00:00:00,NJN,OKC,5.0,5.5,194.5,195.5,2.9,1.434782608695652,1.0,97.5,L,-16.0
20900447,2009-12-28 00:00:00,MEM,WAS,-5.5,-5.0,209.0,208.0,1.4761904761904765,2.75,-4.0,102.0,W,5.0
20900448,2009-12-28 00:00:00,PHX,LAL,1.0,1.0,216.0,217.0,1.970873786407767,1.8547008547008548,2.0,106.0,W,15.0
20900450,2009-12-28 00:00:00,SAC,DEN,3.0,2.0,211.0,212.0,2.1,1.7692307692307692,1.0,103.5,W,5.0
20900449,2009-12-28 00:00:00,POR,PHI,-6.5,-5.5,190.5,193.0,1.3703703703703702,3.3,-1.5,96.5,L,-11.0
20900451,2009-12-28 00:00:00,GSW,BOS,6.0,5.5,212.5,210.0,2.8,1.4545454545454546,3.5,105.0,W,4.0
20900452,2009-12-29 00:00:00,ATL,CLE,-2.0,-2.5,194.0,194.0,1.7142857142857144,2.2,-2.5,94.0,L,-11.0
20900453,2009-12-29 00:00:00,WAS,OKC,-2.0,1.0,202.5,204.0,1.970873786407767,1.8547008547008548,0.5,101.0,L,-12.0
20900454,2009-12-29 00:00:00,DET,NYK,-5.5,-4.5,188.0,193.0,1.5405405405405406,2.6,-4.5,94.5,L,-17.0
20900455,2009-12-29 00:00:00,CHI,IND,-5.5,-6.5,189.0,193.0,1.3571428571428572,3.4,-3.0,94.5,W,9.0
20900456,2009-12-29 00:00:00,HOU,NOH,-5.0,-6.0,193.0,194.0,1.434782608695652,2.9,0.5,95.0,W,8.0
20900457,2009-12-29 00:00:00,SAS,MIN,-11.0,-11.0,197.5,198.0,1.1176470588235294,6.75,-2.5,96.5,W,18.0
20900458,2009-12-29 00:00:00,LAL,GSW,-11.5,-11.5,220.5,217.5,1.1,7.5,-11.0,106.5,W,6.0
20900461,2009-12-30 00:00:00,ORL,MIL,-10.5,-10.5,194.5,195.0,1.1785714285714286,5.6,-9.5,97.5,W,25.0
20900460,2009-12-30 00:00:00,IND,MEM,2.0,3.0,205.0,207.0,2.3,1.6666666666666663,-3.5,101.5,L,-11.0
20900462,2009-12-30 00:00:00,TOR,CHA,-5.5,-5.5,195.0,197.5,1.4166666666666667,3.0,-4.0,97.0,W,4.0
20900459,2009-12-30 00:00:00,CLE,ATL,-6.0,-5.5,193.0,193.0,1.425531914893617,2.95,-6.0,95.0,W,5.0
20900463,2009-12-30 00:00:00,NJN,NYK,1.5,2.5,196.0,198.0,2.2,1.7142857142857144,3.5,97.0,W,9.0
20900465,2009-12-30 00:00:00,NOH,MIA,-1.5,1.5,191.0,192.0,1.9523809523809523,1.869565217391304,3.5,96.0,W,4.0
20900464,2009-12-30 00:00:00,MIN,UTA,7.5,7.5,200.0,202.0,3.9,1.2857142857142856,6.0,104.0,L,-4.0
20900466,2009-12-30 00:00:00,PHX,BOS,-1.0,-5.0,209.0,206.5,1.5,2.7,0.5,100.0,W,18.0
20900468,2009-12-30 00:00:00,SAC,PHI,-3.0,-2.5,207.5,206.0,1.7142857142857144,2.2,-1.5,103.0,L,-10.0
20900467,2009-12-30 00:00:00,POR,LAC,-7.5,-6.5,189.0,190.0,1.3571428571428572,3.4,1.0,95.0,W,4.0
20900469,2009-12-31 00:00:00,DET,CHI,-4.0,-4.0,186.0,185.0,1.5405405405405406,2.6,-3.0,92.0,L,-11.0
20900471,2009-12-31 00:00:00,SAS,MIA,-8.0,-7.5,194.5,194.5,1.289855072463768,3.85,-1.5,97.0,W,30.0
20900470,2009-12-31 00:00:00,HOU,DAL,1.5,1.5,197.5,197.0,2.05,1.8,3.0,95.5,W,3.0
20900472,2009-12-31 00:00:00,OKC,UTA,-2.5,-3.0,198.5,199.0,1.6666666666666663,2.3,-1.0,101.5,W,1.0
20900473,2009-12-31 00:00:00,LAC,PHI,-2.5,-1.0,196.5,196.0,1.869565217391304,1.9523809523809523,-0.5,96.0,W,16.0
20900474,2010-01-01 00:00:00,ATL,NYK,-11.5,-11.0,204.0,205.5,1.125,7.0,-8.0,102.0,L,-4.0
20900475,2010-01-01 00:00:00,MIN,ORL,8.5,8.5,204.0,202.0,4.1,1.263157894736842,2.5,100.5,L,-12.0
20900476,2010-01-01 00:00:00,LAL,SAC,-12.0,-12.0,211.0,211.0,1.1,8.0,-12.0,104.5,W,1.0
20900477,2010-01-02 00:00:00,NJN,CLE,11.0,10.0,192.5,192.0,5.5,1.1666666666666667,6.5,93.5,L,-8.0
20900478,2010-01-02 00:00:00,MIA,CHA,-6.0,-5.0,185.5,187.0,1.4761904761904765,2.75,-4.5,91.5,L,-10.0
20900480,2010-01-02 00:00:00,WAS,SAS,5.5,6.0,200.0,202.5,3.3,1.3703703703703702,4.0,102.0,L,-11.0
20900479,2010-01-02 00:00:00,IND,MIN,-4.0,-4.5,207.5,208.0,1.526315789473684,2.65,3.0,100.5,W,11.0
20900481,2010-01-02 00:00:00,BOS,TOR,-3.5,-3.5,194.5,194.5,1.6451612903225803,2.35,2.0,97.0,W,7.0
20900483,2010-01-02 00:00:00,NOH,HOU,-2.0,-2.5,194.5,195.0,1.7142857142857144,2.2,-2.5,96.0,W,4.0
20900482,2010-01-02 00:00:00,CHI,ORL,4.0,3.5,194.0,193.0,2.45,1.606060606060606,3.0,95.0,W,8.0
20900484,2010-01-02 00:00:00,MIL,OKC,1.0,-1.5,195.5,197.0,1.8403361344537816,2.08,-2.0,99.5,W,6.0
20900486,2010-01-02 00:00:00,UTA,DEN,-5.0,-7.5,203.5,202.0,1.3125,3.6,-6.5,100.0,L,-10.0
20900485,2010-01-02 00:00:00,PHX,MEM,-7.5,-8.0,227.0,227.5,1.2777777777777777,4.0,-9.0,113.5,L,-25.0
20900487,2010-01-02 00:00:00,POR,GSW,-4.0,-3.5,210.5,213.5,1.6451612903225803,2.35,-3.0,106.5,W,16.0
20900488,2010-01-02 00:00:00,SAC,DAL,6.0,4.0,206.5,206.0,2.55,1.5714285714285714,0.5,100.0,L,-8.0
20900490,2010-01-03 00:00:00,NYK,IND,-8.0,-9.5,205.0,208.5,1.2127659574468086,4.7,3.5,100.5,W,43.0
20900491,2010-01-03 00:00:00,TOR,SAS,3.5,3.0,202.5,200.0,2.35,1.6451612903225803,5.0,97.5,W,5.0
20900489,2010-01-03 00:00:00,CLE,CHA,-11.0,-11.5,185.0,185.5,1.125,7.0,-7.0,91.0,L,-3.0
20900492,2010-01-03 00:00:00,DEN,PHI,-4.0,-4.0,207.5,207.0,1.5714285714285714,2.55,-2.5,104.5,L,-3.0
20900493,2010-01-03 00:00:00,LAL,DAL,-6.5,-6.5,199.5,201.0,1.3636363636363638,3.35,4.0,98.0,W,35.0
20900494,2010-01-04 00:00:00,MIA,ATL,1.5,2.5,196.5,194.0,2.2,1.7142857142857144,5.0,96.0,W,17.0
20900495,2010-01-04 00:00:00,CHI,OKC,-2.5,-2.5,194.5,192.0,1.7407407407407407,2.15,0.5,94.0,L,-13.0
20900496,2010-01-04 00:00:00,UTA,NOH,-8.0,-7.5,196.0,196.5,1.2941176470588236,3.8,-2.0,95.0,L,-4.0
20900497,2010-01-04 00:00:00,LAC,POR,-4.5,-4.0,189.0,189.0,1.5714285714285714,2.55,-3.5,92.0,W,10.0
20900499,2010-01-05 00:00:00,IND,ORL,9.5,11.5,209.0,209.0,6.5,1.125,10.5,100.5,W,7.0
20900500,2010-01-05 00:00:00,PHI,WAS,-3.5,-5.0,207.0,206.0,1.4545454545454546,2.8,2.0,101.0,L,-7.0
20900498,2010-01-05 00:00:00,CHA,CHI,-5.0,-7.0,188.0,186.5,1.3571428571428572,3.4,-2.0,92.5,W,5.0
20900501,2010-01-05 00:00:00,NJN,MIL,2.0,1.5,190.0,191.5,2.05,1.8,-2.5,95.0,L,-22.0
20900502,2010-01-05 00:00:00,DAL,DET,-8.5,-9.0,190.0,190.0,1.2272727272727273,4.5,-8.0,95.5,W,5.0
20900503,2010-01-05 00:00:00,DEN,GSW,-9.5,-5.5,226.0,223.5,1.4,3.1,-3.0,107.5,W,1.0
20900505,2010-01-05 00:00:00,SAC,PHX,2.5,2.5,227.0,226.0,2.3,1.6666666666666663,-2.5,110.5,L,-4.0
20900504,2010-01-05 00:00:00,POR,MEM,-2.0,-1.0,200.0,199.5,1.847457627118644,1.9803921568627447,-0.5,98.0,L,-4.0
20900506,2010-01-05 00:00:00,LAL,HOU,-7.0,-7.0,200.0,201.0,1.303030303030303,3.7,-1.5,98.0,W,9.0
20900508,2010-01-06 00:00:00,CLE,WAS,-13.5,-14.0,195.0,196.0,1.04,15.0,-2.0,96.0,W,23.0
20900507,2010-01-06 00:00:00,ATL,NJN,-14.0,-14.0,197.0,199.5,1.0571428571428572,12.25,-3.0,97.0,W,30.0
20900509,2010-01-06 00:00:00,ORL,TOR,-8.0,-7.5,204.0,205.5,1.3125,3.6,-7.0,103.0,L,-5.0
20900510,2010-01-06 00:00:00,MIA,BOS,2.0,-1.5,189.0,186.0,1.8333333333333333,2.0,-1.0,91.0,L,-6.0
20900512,2010-01-06 00:00:00,OKC,NOH,-5.0,-4.5,192.0,192.0,1.526315789473684,2.65,-4.0,94.0,L,-5.0
20900511,2010-01-06 00:00:00,MIN,GSW,-1.5,-2.5,224.0,223.5,1.6896551724137931,2.25,-5.5,110.0,L,-6.0
20900513,2010-01-06 00:00:00,SAS,DET,-9.5,-10.0,186.0,188.0,1.1666666666666667,5.5,-3.5,93.0,W,20.0
20900515,2010-01-06 00:00:00,UTA,MEM,-7.0,-5.5,207.0,204.0,1.434782608695652,2.9,1.0,99.0,W,23.0
20900514,2010-01-06 00:00:00,PHX,HOU,-5.0,-4.5,217.0,215.5,1.5128205128205128,2.68,-4.5,105.0,W,8.0
20900516,2010-01-06 00:00:00,LAC,LAL,6.0,5.0,201.0,196.0,2.75,1.4761904761904765,6.0,96.5,W,11.0
20900517,2010-01-07 00:00:00,NYK,CHA,-3.0,-3.0,197.0,199.0,1.6451612903225803,2.35,0.0,97.0,W,4.0
20900519,2010-01-08 00:00:00,WAS,ORL,7.0,7.5,201.0,203.0,3.9,1.2857142857142856,2.5,99.5,W,7.0
20900518,2010-01-08 00:00:00,PHI,TOR,0.0,-2.0,208.0,208.0,1.7407407407407407,2.15,2.0,101.0,L,-2.0
20900521,2010-01-08 00:00:00,MEM,UTA,-4.0,-4.5,204.0,203.5,1.5,2.7,0.5,103.5,W,2.0
20900520,2010-01-08 00:00:00,ATL,BOS,-2.5,-3.5,196.0,195.0,1.5882352941176472,2.5,-3.5,94.0,W,8.0
20900523,2010-01-08 00:00:00,NOH,NJN,-11.0,-9.5,192.0,189.0,1.1739130434782608,5.38,-2.5,94.0,W,4.0
20900522,2010-01-08 00:00:00,MIN,IND,-2.5,-3.0,213.0,212.0,1.6666666666666663,2.3,-2.5,105.0,W,7.0
20900524,2010-01-08 00:00:00,MIL,CHI,-3.5,-4.0,193.0,193.5,1.5555555555555556,2.58,-0.5,96.5,W,3.0
20900525,2010-01-08 00:00:00,SAS,DAL,-4.0,-4.5,195.5,195.0,1.5,2.7,-2.0,94.5,L,-9.0
20900526,2010-01-08 00:00:00,PHX,MIA,-7.0,-5.5,214.0,214.5,1.434782608695652,2.9,-5.0,106.0,L,-4.0
20900527,2010-01-08 00:00:00,POR,LAL,3.0,4.5,193.5,193.5,2.65,1.526315789473684,5.5,96.0,W,9.0
20900529,2010-01-08 00:00:00,GSW,SAC,-3.5,-4.5,227.5,228.5,1.4761904761904765,2.75,-6.0,112.5,W,7.0
20900528,2010-01-08 00:00:00,DEN,CLE,1.0,4.5,202.0,202.5,2.7,1.5,3.5,98.0,W,2.0
20900531,2010-01-09 00:00:00,ORL,ATL,-4.5,-3.5,196.5,196.5,1.606060606060606,2.45,5.0,98.0,W,32.0
20900530,2010-01-09 00:00:00,CHA,MEM,-6.0,-6.0,199.0,199.5,1.3846153846153846,3.2,-5.5,98.0,W,2.0
20900532,2010-01-09 00:00:00,DET,PHI,-4.5,-4.5,189.0,192.0,1.526315789473684,2.65,-7.5,96.0,L,-10.0
20900534,2010-01-09 00:00:00,OKC,IND,-8.0,-9.0,202.5,207.0,1.2222222222222223,4.6,-3.5,101.5,W,6.0
20900533,2010-01-09 00:00:00,CHI,MIN,-8.5,-8.5,201.0,201.0,1.2409638554216866,4.33,-3.5,98.5,W,14.0
20900535,2010-01-09 00:00:00,DAL,UTA,-7.0,-5.5,196.0,195.0,1.4081632653061225,3.05,-5.5,101.5,L,-18.0
20900536,2010-01-09 00:00:00,HOU,NYK,-6.5,-6.5,203.5,202.5,1.3636363636363638,3.35,-5.0,99.5,W,9.0
20900537,2010-01-09 00:00:00,SAC,DEN,1.5,-2.0,214.0,212.5,1.7692307692307692,2.1,-4.0,104.5,W,2.0
20900538,2010-01-10 00:00:00,TOR,BOS,0.0,1.5,198.0,198.5,2.05,1.8,-2.5,98.0,L,-7.0
20900539,2010-01-10 00:00:00,WAS,NOH,1.5,-1.5,199.5,197.5,1.819672131147541,2.02,-3.5,97.0,L,-5.0
20900540,2010-01-10 00:00:00,LAC,MIA,-1.5,-1.5,194.0,192.0,1.8,2.05,3.0,95.0,W,10.0
20900541,2010-01-10 00:00:00,SAS,NJN,-15.0,-14.5,197.0,196.5,1.0571428571428572,13.0,-7.5,96.0,W,12.0
20900542,2010-01-10 00:00:00,POR,CLE,5.0,5.0,188.0,190.0,2.75,1.4761904761904765,-2.0,95.0,L,-12.0
20900543,2010-01-10 00:00:00,LAL,MIL,-10.0,-9.5,196.0,196.0,1.2,5.0,-2.0,97.5,W,18.0
20900545,2010-01-11 00:00:00,PHI,NOH,-1.5,-2.0,199.5,199.5,1.7407407407407407,2.15,0.5,97.5,W,4.0
20900544,2010-01-11 00:00:00,IND,TOR,-1.0,-2.0,217.0,217.0,1.7407407407407407,2.15,-4.5,106.0,W,4.0
20900546,2010-01-11 00:00:00,BOS,ATL,-3.5,-3.5,193.0,193.0,1.5714285714285714,2.55,1.5,97.0,L,-6.0
20900547,2010-01-11 00:00:00,CHI,DET,-7.0,-5.5,191.0,192.5,1.425531914893617,2.95,2.0,95.0,W,33.0
20900548,2010-01-11 00:00:00,OKC,NYK,-5.0,-5.0,199.0,201.5,1.4761904761904765,2.75,2.5,96.5,W,18.0
20900550,2010-01-11 00:00:00,PHX,MIL,-9.0,-9.5,212.5,213.5,1.1869158878504673,5.2,-2.0,105.5,W,4.0
20900551,2010-01-11 00:00:00,UTA,MIA,-7.5,-7.0,192.0,194.5,1.3125,3.6,-0.5,97.0,W,29.0
20900549,2010-01-11 00:00:00,DEN,MIN,-13.5,-13.5,217.0,216.5,1.0555555555555556,12.5,-6.0,105.0,W,11.0
20900552,2010-01-11 00:00:00,GSW,CLE,6.0,5.5,214.0,214.0,2.9,1.434782608695652,0.0,103.5,L,-3.0
20900554,2010-01-12 00:00:00,WAS,DET,-5.0,-5.5,199.0,199.0,1.434782608695652,2.9,-5.5,99.0,L,-9.0
20900553,2010-01-12 00:00:00,CHA,HOU,-3.5,-2.5,190.5,190.0,1.7142857142857144,2.2,-4.0,92.5,W,8.0
20900555,2010-01-12 00:00:00,MEM,LAC,-5.0,-6.0,199.0,199.0,1.3846153846153846,3.2,-6.5,96.0,W,2.0
20900556,2010-01-12 00:00:00,SAS,LAL,-2.5,-3.5,194.5,194.0,1.5714285714285714,2.55,2.0,95.0,W,20.0
20900557,2010-01-12 00:00:00,SAC,ORL,4.0,4.0,206.0,207.0,2.6,1.5555555555555556,4.0,102.5,L,-21.0
20900560,2010-01-13 00:00:00,PHI,NYK,-3.0,-2.5,202.0,204.0,1.7142857142857144,2.2,-1.5,100.5,L,-1.0
20900558,2010-01-13 00:00:00,ATL,WAS,-11.0,-11.5,205.0,203.0,1.1333333333333333,6.25,-2.5,101.0,W,12.0
20900559,2010-01-13 00:00:00,IND,PHX,3.5,4.0,226.5,227.0,2.6,1.5405405405405406,-4.5,110.5,W,8.0
20900561,2010-01-13 00:00:00,NJN,BOS,8.5,8.0,190.0,189.5,3.9,1.2857142857142856,-4.0,92.0,L,-24.0
20900562,2010-01-13 00:00:00,NOH,LAC,-5.0,-7.5,192.5,192.5,1.2816901408450705,3.95,-4.0,93.5,W,14.0
20900563,2010-01-13 00:00:00,OKC,SAS,-1.0,-3.5,192.5,193.0,1.5714285714285714,2.55,-6.0,95.0,L,-1.0
20900565,2010-01-13 00:00:00,HOU,MIN,-10.0,-9.0,203.5,203.5,1.2105263157894737,4.8,-2.5,100.0,W,6.0
20900564,2010-01-13 00:00:00,DAL,LAL,-5.5,-6.0,197.0,195.5,1.3773584905660377,3.25,-7.0,96.5,L,-5.0
20900566,2010-01-13 00:00:00,DEN,ORL,-4.0,-6.0,209.0,209.5,1.4444444444444444,2.85,-5.5,103.0,W,18.0
20900567,2010-01-13 00:00:00,POR,MIL,-5.5,-6.0,190.5,192.5,1.3846153846153846,3.2,2.5,97.5,W,12.0
20900568,2010-01-13 00:00:00,GSW,MIA,-2.5,-2.5,215.0,214.5,1.6896551724137931,2.25,-3.5,107.0,L,-13.0
20900569,2010-01-14 00:00:00,BOS,CHI,-7.0,-6.5,194.5,195.0,1.3636363636363638,3.35,-5.5,98.5,L,-13.0
20900570,2010-01-14 00:00:00,UTA,CLE,0.0,-1.0,196.5,194.5,1.8333333333333333,2.0,-2.5,95.5,W,1.0
20900571,2010-01-15 00:00:00,CHA,SAS,2.0,2.0,189.0,188.5,2.15,1.7407407407407407,0.0,92.5,W,16.0
20900572,2010-01-15 00:00:00,PHI,SAC,-3.0,-3.0,207.0,209.0,1.6666666666666663,2.3,-1.0,103.0,W,12.0
20900573,2010-01-15 00:00:00,ATL,PHX,-5.5,-5.5,218.0,216.0,1.425531914893617,2.95,-4.5,108.0,W,1.0
20900576,2010-01-15 00:00:00,MEM,MIN,-9.0,-7.5,207.0,209.5,1.2985074626865671,3.75,-1.5,103.0,W,25.0
20900575,2010-01-15 00:00:00,DET,NOH,2.0,2.5,192.0,190.5,2.25,1.6896551724137931,4.0,95.0,W,6.0
20900578,2010-01-15 00:00:00,NYK,TOR,-2.5,-2.0,210.0,210.5,1.7407407407407407,2.15,-6.0,103.0,L,-8.0
20900577,2010-01-15 00:00:00,NJN,IND,3.5,2.5,209.0,207.5,2.15,1.7407407407407407,-4.5,101.5,L,-16.0
20900574,2010-01-15 00:00:00,CHI,WAS,-6.0,-6.0,199.0,198.0,1.4,3.1,-4.5,99.0,W,2.0
20900580,2010-01-15 00:00:00,HOU,MIA,-4.5,-4.0,194.0,194.5,1.526315789473684,2.6,-4.5,97.5,L,-9.0
20900579,2010-01-15 00:00:00,DAL,OKC,-6.0,-5.0,196.0,195.5,1.4545454545454546,2.8,-5.0,99.5,W,1.0
20900581,2010-01-15 00:00:00,GSW,MIL,-4.5,-3.5,216.0,217.0,1.625,2.4,0.5,109.0,L,-9.0
20900583,2010-01-15 00:00:00,POR,ORL,5.5,5.5,194.5,194.0,3.0,1.4166666666666667,7.0,96.5,W,15.0
20900582,2010-01-15 00:00:00,LAL,LAC,-10.5,-10.5,196.5,196.5,1.1333333333333333,6.5,-6.0,97.0,W,40.0
20900584,2010-01-16 00:00:00,CHA,PHX,-1.0,-3.0,208.0,208.5,1.6896551724137931,2.25,5.0,102.0,W,26.0
20900586,2010-01-16 00:00:00,WAS,SAC,-2.0,2.0,211.5,208.5,2.1,1.7692307692307692,2.0,103.0,W,10.0
20900585,2010-01-16 00:00:00,IND,NOH,-1.0,-2.5,208.0,208.0,1.6896551724137931,2.25,-2.0,102.0,L,-5.0
20900587,2010-01-16 00:00:00,DET,NYK,-1.0,-1.0,194.0,194.0,1.9433962264150944,1.9615384615384617,3.5,94.5,W,4.0
20900589,2010-01-16 00:00:00,OKC,MIA,-4.0,-4.0,193.0,194.0,1.5555555555555556,2.6,1.5,96.5,W,18.0
20900588,2010-01-16 00:00:00,MEM,SAS,-1.5,-1.0,201.0,200.5,1.7692307692307692,2.1,3.0,97.5,W,6.0
20900590,2010-01-16 00:00:00,UTA,MIL,-9.0,-10.0,193.0,195.0,1.1666666666666667,5.5,-2.0,98.0,W,17.0
20900591,2010-01-16 00:00:00,LAC,CLE,9.0,9.0,193.0,193.0,4.5,1.2222222222222223,8.0,94.0,L,-1.0
20900592,2010-01-17 00:00:00,TOR,DAL,2.0,-1.0,207.0,206.5,1.8547008547008548,1.970873786407767,3.0,101.0,W,22.0
20900593,2010-01-17 00:00:00,DEN,UTA,-6.5,-7.0,208.5,212.0,1.3125,3.6,-2.0,109.0,W,7.0
20900594,2010-01-18 00:00:00,NYK,DET,-5.5,-7.5,193.0,191.0,1.2985074626865671,3.75,0.0,94.5,W,8.0
20900595,2010-01-18 00:00:00,WAS,POR,-2.0,-2.0,194.0,194.5,1.7407407407407407,2.15,0.5,98.5,W,5.0
20900597,2010-01-18 00:00:00,CHA,SAC,-7.0,-6.5,196.5,197.0,1.3225806451612905,3.55,2.5,94.5,W,2.0
20900596,2010-01-18 00:00:00,ATL,OKC,-6.0,-5.5,195.5,194.0,1.4166666666666667,3.0,-5.0,95.5,L,-3.0
20900598,2010-01-18 00:00:00,HOU,MIL,-6.5,-6.5,197.0,195.5,1.3571428571428572,3.4,-1.5,96.5,W,3.0
20900600,2010-01-18 00:00:00,MIN,PHI,1.5,3.0,205.5,204.0,2.4,1.625,-3.0,103.0,W,5.0
20900599,2010-01-18 00:00:00,LAC,NJN,-9.5,-8.0,197.0,195.5,1.2702702702702702,4.1,-0.5,94.0,W,11.0
20900601,2010-01-18 00:00:00,NOH,SAS,1.0,-1.0,190.5,189.5,1.8547008547008548,1.970873786407767,-4.0,92.0,L,-7.0
20900602,2010-01-18 00:00:00,GSW,CHI,0.0,2.0,218.5,215.5,2.1,1.7692307692307692,2.0,108.0,W,17.0
20900603,2010-01-18 00:00:00,MEM,PHX,-2.5,-2.5,226.0,225.5,1.7407407407407407,2.15,-1.0,112.0,W,7.0
20900604,2010-01-18 00:00:00,BOS,DAL,-5.0,-4.5,197.0,194.0,1.5,2.7,1.0,95.0,L,-9.0
20900605,2010-01-18 00:00:00,LAL,ORL,-6.5,-6.0,200.0,200.0,1.392156862745098,3.15,-2.0,99.0,W,6.0
20900606,2010-01-19 00:00:00,CLE,TOR,-9.5,-10.0,203.0,205.0,1.1538461538461535,5.5,-6.0,102.0,W,8.0
20900607,2010-01-19 00:00:00,MIA,IND,-6.0,-6.5,205.5,207.0,1.3773584905660377,3.25,2.5,100.0,W,30.0
20900609,2010-01-20 00:00:00,CHA,MIA,-3.5,-4.0,191.0,191.0,1.526315789473684,2.6,4.5,93.0,W,39.0
20900610,2010-01-20 00:00:00,ORL,IND,-12.0,-12.0,209.5,210.0,1.0909090909090908,8.5,1.0,102.5,W,11.0
20900612,2010-01-20 00:00:00,WAS,DAL,4.0,4.0,198.5,196.0,2.6,1.526315789473684,1.5,96.5,L,-1.0
20900611,2010-01-20 00:00:00,PHI,POR,1.0,1.0,193.0,194.0,2.0,1.8333333333333333,-1.5,96.5,L,-8.0
20900608,2010-01-20 00:00:00,ATL,SAC,-10.0,-9.0,205.0,203.5,1.1904761904761905,5.0,-5.5,99.5,W,11.0
20900613,2010-01-20 00:00:00,DET,BOS,5.0,6.0,187.0,187.5,3.1,1.4,1.0,93.0,W,6.0
20900616,2010-01-20 00:00:00,NOH,MEM,-4.0,-3.5,202.0,204.0,1.6451612903225803,2.35,1.5,102.0,W,2.0
20900614,2010-01-20 00:00:00,MIL,TOR,-2.0,-2.5,204.0,205.0,1.7142857142857144,2.2,-3.0,102.5,W,6.0
20900615,2010-01-20 00:00:00,MIN,OKC,6.5,7.0,199.0,199.5,3.5,1.3333333333333333,3.0,99.5,L,-2.0
20900618,2010-01-20 00:00:00,SAS,UTA,-6.0,-5.5,194.0,195.0,1.4166666666666667,3.0,-1.5,99.0,L,-7.0
20900617,2010-01-20 00:00:00,PHX,NJN,-13.0,-14.0,218.0,219.5,1.0769230769230769,9.5,-6.5,108.5,W,24.0
20900619,2010-01-20 00:00:00,GSW,DEN,5.5,6.0,231.0,231.0,3.0,1.4166666666666667,4.0,116.5,L,-5.0
20900620,2010-01-20 00:00:00,LAC,CHI,-3.5,-3.5,194.5,194.5,1.606060606060606,2.45,-1.5,95.0,W,7.0
