,GAME_ID,HOMEML,AWAYML,WL_HOME,HOMESPREAD_ATCLOSE,PRED_SPREAD,HWAGER,AWAGER,PRED_ML
0,21200787,1.4761904761904765,2.75,L,-5.5,-5.654641,0.0,0.0,0.7480378
1,22100278,1.2,5.0,W,-10.0,6.0161505,0.0,0.0,0.36746073
2,21300408,1.869565217391304,1.9523809523809523,L,-1.0,-1.2359788,0.0,0.0,0.4737172
3,21100277,1.12987012987013,6.2,W,-11.0,-4.5932364,0.0,0.0,0.62464917
4,21100599,1.0227014755959138,21.05,W,-17.5,-13.700819,0.0,0.0,0.875674
5,20800314,1.6451612903225803,2.35,W,-3.0,-0.065343924,0.0,0.0,0.6954031
6,20700346,1.2666666666666666,4.15,W,-8.0,-3.5953684,0.0,0.0,0.72431576
7,22000443,1.9523809523809523,1.869565217391304,W,-1.5,2.998956,0.0,0.0,0.3409419
8,20900036,1.6896551724137931,2.25,W,-2.0,2.2376947,0.0,0.0,0.49829495
9,21400565,1.4166666666666667,3.0,L,-5.5,-7.0330124,0.0,0.0,0.6994012
10,21100319,3.65,1.3076923076923077,W,7.0,-0.7260086,0.0,0.0,0.5303545
11,21200900,1.8333333333333333,2.0,W,-1.5,1.3189917,0.0,0.0,0.4986268
12,20900439,1.5714285714285714,2.55,W,-4.0,2.8446753,1.0,0.0,0.6366281
13,20801223,2.25,1.6896551724137931,W,2.0,1.9559605,0.0,0.0,0.51683134
14,21300615,1.8333333333333333,2.01,L,-1.5,-5.553796,0.0,0.0,0.7963722
15,21000378,1.3636363636363638,3.25,W,-6.5,-7.0970674,0.0,0.0,0.6891831
16,41100307,1.2272727272727273,4.4,W,-8.0,-4.9612856,0.0,0.0,0.7452046
17,21201187,1.1851851851851851,5.3,W,-9.5,-4.6859026,0.0,0.0,0.8216143
18,21300342,1.6896551724137931,2.25,L,-3.0,0.14898399,0.0,0.0,0.56714654
19,21300632,1.3333333333333333,3.5,W,-7.0,-6.673065,0.0,0.0,0.6630837
20,22000927,1.125,6.5,L,-11.0,-5.1380486,0.0,0.0,0.6634158
21,21500848,5.0,1.2,L,9.0,3.5134013,0.0,0.0,0.4108644
22,22100386,4.5,1.238095238095238,L,9.5,8.93892,0.0,0.0,0.3385459
23,21600759,2.6,1.5555555555555556,L,4.0,1.128309,0.0,0.0,0.40341207
24,22100271,5.0,1.2,W,9.5,-1.9849515,0.0,0.0,0.2920397
25,21000658,1.3333333333333333,3.5,W,-7.0,-0.15149319,0.0,0.0,0.5499226
26,22000265,2.1,1.7692307692307692,L,2.0,2.8569956,0.0,0.0,0.41217697
27,21300770,2.45,1.606060606060606,W,4.0,1.4386176,0.0,0.0,0.46351615
28,20800814,1.8,2.05,L,-1.5,1.3450747,0.0,0.0,0.5191578
29,22000348,2.2,1.7142857142857144,L,2.5,0.26192078,0.0,0.0,0.5155796
30,21900086,2.35,1.6451612903225803,W,3.0,2.626194,0.0,0.0,0.48822987
31,20800375,1.7142857142857144,2.2,W,-2.5,-3.9413822,0.0,0.0,0.664041
32,21200762,2.65,1.5405405405405406,W,4.5,1.7366802,0.0,0.0,0.46232852
33,21300586,1.3278688524590163,3.45,L,-7.0,-4.704373,0.0,0.0,0.79048157
34,21700060,1.1,7.5,W,-13.5,-7.584194,0.0,0.0,0.8412969
35,21300425,2.35,1.625,L,3.0,0.8754937,0.0,0.0,0.67239434
36,20700902,1.2222222222222223,4.7,W,-9.0,-0.534535,0.0,0.0,0.44769555
37,21000019,1.5,2.7,L,-5.0,-2.2301755,0.0,0.0,0.6821698
38,20701221,1.2,5.0,W,-9.5,-7.0092587,0.0,0.0,0.72241104
39,21600325,1.8,2.05,W,-1.5,1.7485147,0.0,0.0,0.4467879
40,20900684,1.7407407407407407,2.15,W,-2.0,1.9626067,0.0,0.0,0.55434525
41,41300154,2.45,1.5882352941176472,L,3.0,-0.5022096,0.0,0.0,0.49343136
42,21601025,1.5555555555555556,2.6,W,-4.5,-1.8416233,0.0,0.0,0.652042
43,21500008,1.3846153846153846,3.1,W,-6.5,-5.324905,0.0,0.0,0.767568
44,21100801,1.9345794392523368,1.970873786407767,L,0.0,-3.1789682,0.0,0.0,0.2876295
45,22000492,1.8333333333333333,2.0,W,-1.5,-1.2040093,0.0,0.0,0.4900886
46,21300904,2.6,1.526315789473684,W,4.5,0.7620794,0.0,0.0,0.57457936
47,20700237,1.2222222222222223,4.7,W,-9.0,-4.77442,0.0,0.0,0.6937745
48,21200316,1.2941176470588236,3.8,W,-8.0,-3.1206913,0.0,0.0,0.48717663
49,20800358,1.5555555555555556,2.6,W,-4.5,-0.19829541,0.0,0.0,0.5681372
50,20900777,1.434782608695652,2.9,L,-5.5,-7.3672967,0.0,0.0,0.7067669
51,41400132,1.4166666666666667,3.0,L,-5.5,-5.041447,0.0,0.0,0.65958506
52,21300377,1.18018018018018,5.05,W,-9.5,-1.4386052,0.0,0.0,0.7185914
53,21200236,4.5,1.2222222222222223,L,8.5,2.4968355,0.0,0.0,0.26304263
54,22000024,1.7692307692307692,2.1,L,-1.5,6.741338,0.0,0.0,0.372763
55,20700756,1.273972602739726,4.05,W,-8.0,-7.272372,0.0,0.0,0.82777876
56,21800616,1.8,2.05,W,-1.5,-2.8492432,0.0,0.0,0.5563519
57,22000940,1.5882352941176472,2.5,W,-4.0,-0.5643644,0.0,0.0,0.52412456
58,21400931,1.18018018018018,5.3,W,-10.0,-6.87642,0.0,0.0,0.8717951
59,21000734,1.526315789473684,2.6,W,-4.0,-3.5929222,0.0,0.0,0.40637138
60,21600262,3.7,1.303030303030303,W,7.5,0.8026966,0.0,0.0,0.514563
61,20900678,3.5,1.3333333333333333,L,6.5,-2.1556938,0.0,0.0,0.5688842
62,21800019,1.6451612903225803,2.35,W,-3.0,0.49359775,0.0,0.0,0.5837741
63,20700540,3.0,1.4166666666666667,L,5.5,0.8105876,0.0,0.0,0.31552365
64,21800341,2.4,1.625,W,3.0,6.527645,0.0,0.0,0.4944316
65,21000307,1.1666666666666667,5.5,W,-10.0,-12.376099,0.0,0.0,0.91007614
66,21300137,2.2,1.7142857142857144,L,2.5,-0.49705812,0.0,0.0,0.39761144
67,21500460,1.5714285714285714,2.55,W,-4.0,-2.7101862,0.0,0.0,0.62574524
68,21200726,1.2816901408450705,3.95,W,-7.5,-5.2775383,0.0,0.0,0.78363115
69,21000808,2.15,1.7407407407407407,W,2.5,-4.545624,0.0,0.0,0.6062921
70,22000573,1.1538461538461535,5.75,W,-11.0,-4.3757286,0.0,0.0,0.5275685
71,21600097,1.434782608695652,2.9,W,-5.5,-4.111514,0.0,0.0,0.76465905
72,21100693,3.5,1.3333333333333333,L,7.0,0.4350667,0.0,0.0,0.58445525
73,20801208,1.2702702702702702,4.1,W,-8.0,-10.4306965,0.0,0.0,0.81043273
74,21200001,1.4,3.1,W,-6.0,-1.3457737,0.0,0.0,0.5107172
75,21501192,1.25,4.25,L,-8.5,-14.7946,0.0,0.0,0.85795057
76,21600967,1.7692307692307692,2.1,W,-2.0,0.53899866,0.0,0.0,0.55063516
77,21900902,5.5,1.1538461538461535,L,10.5,9.646431,0.0,0.0,0.25574473
78,20700090,1.1428571428571428,6.5,W,-10.5,-9.111212,0.0,0.0,0.9200891
79,20700857,1.05,13.0,W,-14.0,-4.5776987,0.0,0.0,0.71278995
80,20800132,1.7407407407407407,2.15,L,-2.5,-3.4700491,0.0,0.0,0.74052775
81,21201115,1.3571428571428572,3.4,W,-7.0,-5.6271577,0.0,0.0,0.7102484
82,21100343,1.625,2.4,L,-3.0,-1.8229854,0.0,0.0,0.56675124
83,21800906,2.2,1.7142857142857144,L,2.5,0.73072165,0.0,0.0,0.4889319
84,21300888,1.3703703703703702,3.25,W,-6.5,-7.5532722,0.0,0.0,0.8362282
85,21301040,1.2857142857142856,3.8,W,-7.5,-8.2090645,0.0,0.0,0.7595382
86,22000012,2.7,1.526315789473684,W,4.5,0.54325956,0.0,0.0,0.37414193
87,21500277,2.6,1.5555555555555556,W,4.0,0.17099649,0.0,0.0,0.41833484
88,21401129,1.5,2.75,L,-5.0,-8.381185,0.0,0.0,0.7719113
89,21400932,1.2439024390243902,4.3,W,-8.5,-3.8349679,0.0,0.0,0.6399908
90,21001176,1.4166666666666667,3.0,W,-5.5,-5.01287,0.0,0.0,0.6574227
91,21300728,2.25,1.6896551724137931,L,2.5,-4.51644,0.0,0.0,0.72816825
92,41900222,1.4,3.1,W,-5.5,-0.84727395,0.0,0.0,0.4030955
93,21100488,2.9,1.434782608695652,L,5.5,0.6988285,0.0,0.0,0.51017976
94,20801035,1.3333333333333333,3.5,L,-6.5,-1.0669281,0.0,0.0,0.5865149
95,22000411,1.4761904761904765,2.8,L,-5.5,0.83406776,0.0,0.0,0.30224976
96,21000979,1.1428571428571428,6.0,W,-10.5,2.11712,0.0,0.0,0.6168503
97,20800869,2.7,1.5,L,4.5,-0.75161797,0.0,0.0,0.2971384
98,20900182,4.6,1.2173913043478262,W,9.0,1.637762,0.0,0.0,0.49874836
99,21400273,4.0,1.2777777777777777,L,7.5,-7.4844365,0.0,0.0,0.76067215
100,21401036,1.2173913043478262,4.7,W,-9.0,-13.383826,0.0,0.0,0.8989048
101,21700049,1.04,12.0,W,-15.0,-8.101052,0.0,0.0,0.7314591
102,21700628,1.3225806451612905,3.5,W,-7.0,-0.7250639,0.0,0.0,0.6565056
103,41300106,1.7407407407407407,2.15,L,-2.0,-1.3519633,0.0,0.0,0.79447573
104,21900119,2.3,1.6666666666666663,L,3.0,-1.582534,0.0,0.0,0.44625288
105,21800485,1.8,2.05,L,-2.0,-3.5755172,0.0,0.0,0.66615295
106,21200409,1.3703703703703702,3.3,W,-6.5,-2.5113122,0.0,0.0,0.55776334
107,21801001,4.5,1.2222222222222223,W,8.5,9.793202,0.0,0.0,0.35285884
108,20800915,1.3846153846153846,3.2,W,-6.0,-0.4531201,0.0,0.0,0.7164206
109,41500224,3.1,1.4,L,6.0,-1.8635998,0.0,0.0,0.6053769
110,21900760,1.0833333333333333,8.5,W,-13.5,-7.208333,0.0,0.0,0.74217564
111,20901207,2.05,1.8,L,1.5,-1.599822,0.0,0.0,0.65246713
112,21000440,2.75,1.4651162790697674,L,4.5,1.7529252,0.0,0.0,0.34054154
113,21500013,1.5405405405405406,2.65,W,-4.0,-5.9177833,0.0,0.0,0.7549744
114,21500607,1.4651162790697674,2.85,W,-5.5,-7.0633163,0.0,0.0,0.8824627
115,20800247,1.526315789473684,2.65,L,-4.0,-5.999162,0.0,0.0,0.71592355
116,21000049,3.45,1.3448275862068966,L,6.0,3.032983,0.0,0.0,0.50053984
117,41200125,1.2857142857142856,3.9,W,-7.0,-5.219032,0.0,0.0,0.6853332
118,22100018,3.9,1.2857142857142856,L,7.5,1.4779341,0.0,0.0,0.38769954
119,21900758,1.4166666666666667,2.9,W,-5.5,-0.7973117,0.0,0.0,0.41954806
120,20900780,1.4,3.1,L,-6.0,-5.6141496,0.0,0.0,0.4348027
121,21700849,2.4,1.625,L,3.5,-2.5705943,0.0,0.0,0.530313
122,20800698,1.8333333333333333,2.0,W,-1.5,-0.22901827,0.0,0.0,0.5270248
123,21100097,1.606060606060606,2.45,W,-3.5,-0.816865,0.0,0.0,0.55402076
124,21200386,1.1428571428571428,6.0,W,-10.5,-3.4923527,0.0,0.0,0.5788025
125,21400582,1.0527704485488127,13.45,W,-15.0,-6.492222,0.0,0.0,0.6724158
126,20701116,1.1111111111111112,7.5,W,-11.0,-3.9697871,0.0,0.0,0.7104537
127,21601185,1.125,6.5,W,-11.0,-6.274029,0.0,0.0,0.720098
128,20700583,2.1,1.7692307692307692,W,2.0,-5.5449486,0.0,0.0,0.67217225
129,21300367,2.3,1.6666666666666663,L,2.5,-1.0720063,0.0,0.0,0.6643112
130,21501083,3.4,1.3571428571428572,W,6.5,1.4635398,0.0,0.0,0.5818214
131,20900489,1.125,7.0,L,-11.5,-6.3974557,0.0,0.0,0.82285243
132,21701099,3.25,1.3636363636363638,L,6.5,1.100357,0.0,0.0,0.41568688
133,20801007,1.5714285714285714,2.55,W,-3.5,-6.6717706,0.0,0.0,0.80202246
134,21500992,1.0909090909090908,8.0,W,-12.0,-8.437103,0.0,0.0,0.7553374
135,41000155,1.1666666666666667,5.5,W,-9.5,-8.113984,0.0,0.0,0.7949063
136,21700576,1.2941176470588236,3.7,W,-7.5,-6.147936,0.0,0.0,0.601619
137,41700154,3.4,1.3333333333333333,W,5.5,0.061851732,0.0,0.0,0.58263224
138,21000332,2.3,1.6666666666666663,L,3.0,-1.8515105,0.0,0.0,0.5905421
139,21600109,1.7142857142857144,2.2,L,-2.5,-6.056551,0.0,0.0,0.6983729
140,21300638,1.25,4.2,W,-8.5,-5.8954926,0.0,0.0,0.6377917
141,20700611,3.3,1.3703703703703702,L,6.0,2.023444,0.0,0.0,0.4280189
142,21900322,2.05,1.8,W,1.5,0.5701565,0.0,0.0,0.43045044
143,21800532,1.0909090909090908,8.0,W,-12.0,-9.700393,0.0,0.0,0.6970975
144,21400911,1.8,2.05,W,-1.5,1.4182167,0.0,0.0,0.46297535
145,20900211,1.1666666666666667,5.5,L,-10.0,-7.754974,0.0,0.0,0.86623555
146,20800614,1.303030303030303,3.7,W,-7.5,-5.43435,0.0,0.0,0.8583969
147,21100495,1.4651162790697674,2.75,W,-5.5,-2.589426,0.0,0.0,0.58526105
148,20700976,2.45,1.606060606060606,W,3.5,2.6104076,0.0,0.0,0.4712871
149,21600865,2.25,1.6896551724137931,L,2.5,-0.61106795,0.0,0.0,0.6630599
150,21100584,1.3278688524590163,3.45,W,-7.0,-5.6680584,0.0,0.0,0.80336064
151,21200996,1.5555555555555556,2.6,L,-4.5,-3.2747295,0.0,0.0,0.65491295
152,41700125,1.1428571428571428,6.0,W,-10.0,-1.9568243,0.0,0.0,0.68125725
153,21800594,1.434782608695652,2.85,W,-5.0,-2.751798,0.0,0.0,0.65812194
154,21500087,2.25,1.6896551724137931,L,3.0,0.79695433,0.0,0.0,0.5094556
155,20901060,1.2127659574468086,4.9,W,-9.0,-8.970522,0.0,0.0,0.7747779
156,41700136,1.7692307692307692,2.1,W,-1.5,-3.6242592,0.0,0.0,0.6879057
157,21000242,2.0,1.8333333333333333,L,1.0,0.29453552,0.0,0.0,0.4690065
158,20900038,2.75,1.4761904761904765,L,5.0,1.7582954,0.0,1.0,0.13353962
159,21400234,1.434782608695652,2.95,L,-6.0,-5.183748,0.0,0.0,0.77115333
160,21200971,1.238095238095238,4.4,L,-8.5,-6.931099,0.0,0.0,0.7898518
161,21400624,4.45,1.2325581395348837,L,9.0,-0.85863817,0.0,0.0,0.5395217
162,21200244,1.0666666666666669,11.0,L,-13.5,-0.60670346,0.0,0.0,0.66680866
163,20900843,1.7142857142857144,2.2,L,-2.5,-5.622602,0.0,0.0,0.41113016
164,21800899,1.7407407407407407,2.15,W,-2.5,0.5701565,0.0,0.0,0.43045044
165,21100424,1.6666666666666663,2.3,W,-3.0,-4.0293407,0.0,0.0,0.7036961
166,21100860,1.7142857142857144,2.2,W,-3.0,-7.1162314,0.0,0.0,0.6467701
167,21801020,1.9090909090909087,1.9090909090909087,W,0.0,2.1587086,0.0,0.0,0.6471311
168,20700542,1.5714285714285714,2.55,W,-4.0,-3.604257,0.0,0.0,0.74018455
169,20700166,1.3773584905660377,3.25,W,-6.0,-8.94134,0.0,0.0,0.8233508
170,20801090,1.0869565217391304,9.5,W,-13.0,-3.2733927,0.0,0.0,0.6303113
171,21201209,1.0476190476190477,15.0,W,-15.0,-16.441755,0.0,0.0,0.9055292
172,21601004,1.303030303030303,3.7,L,-7.0,-3.4974024,0.0,0.0,0.69982636
173,21500021,1.4651162790697674,2.85,W,-4.5,1.7677113,0.0,0.0,0.48953566
174,21100276,1.0956937799043065,7.45,W,-11.5,-4.6762953,0.0,0.0,0.774265
175,21400858,1.1388888888888888,6.45,W,-11.0,-3.7943976,0.0,0.0,0.82473475
176,22100125,2.5,1.5882352941176472,L,4.0,6.1259446,0.0,0.0,0.43213424
177,21601097,1.2857142857142856,3.9,W,-7.5,-4.797419,0.0,0.0,0.6795417
178,22100406,1.5405405405405406,2.65,W,-4.5,1.5843849,0.0,0.0,0.4798666
179,21000486,1.0833333333333333,9.0,W,-12.0,-4.7174172,0.0,0.0,0.7759768
180,20801142,1.434782608695652,2.9,W,-5.0,0.6421423,0.0,0.0,0.4431776
181,20900525,1.5,2.7,L,-4.5,-7.2745533,0.0,0.0,0.59499276
182,21300173,1.4545454545454546,2.8,L,-5.0,1.6233481,0.0,0.0,0.58807456
183,21000367,2.61,1.5649717514124295,L,4.0,-0.015762754,0.0,0.0,0.5680658
184,21300236,1.1226993865030674,6.15,W,-11.0,-8.324082,0.0,0.0,0.74729174
185,20700397,1.3703703703703702,3.3,W,-6.5,-6.250744,0.0,0.0,0.827736
186,21200696,1.3333333333333333,1.08,L,-7.0,-7.318713,0.0,0.0,0.7525852
187,21200504,7.5,1.1111111111111112,W,12.0,1.3660306,0.0,0.0,0.5580518
188,21900654,2.05,1.8,W,2.0,-0.7257412,0.0,0.0,0.40312
189,21600070,1.8333333333333333,2.0,W,-1.5,-2.7429736,0.0,0.0,0.5634413
190,21000335,1.6451612903225803,2.35,L,-3.0,-2.715893,0.0,0.0,0.591685
191,21100713,1.1333333333333333,6.5,W,-11.0,-10.899384,0.0,0.0,0.82466924
192,21500899,1.3846153846153846,3.2,W,-6.0,-2.4007547,0.0,0.0,0.5931174
193,20800005,1.4761904761904765,2.75,L,-5.0,-5.5449486,0.0,0.0,0.67217225
194,21900608,2.12,1.7575757575757576,L,4.5,4.885234,0.0,0.0,0.37676322
195,21700375,2.1,1.7692307692307692,W,2.0,-0.9017584,0.0,0.0,0.67033786
196,21400396,1.4651162790697674,2.75,L,-5.0,-10.192629,0.0,0.0,0.7994896
197,21800876,1.25,4.0,W,-8.0,-6.4031773,0.0,0.0,0.8285121
198,21800620,1.2777777777777777,3.8,W,-8.0,3.2115755,0.0,0.0,0.55119115
199,20900303,1.4166666666666667,3.0,L,-6.0,-4.1039767,0.0,0.0,0.67288834
200,41500317,1.3125,3.65,W,-7.0,-8.964441,0.0,0.0,0.8609721
201,20700665,1.1538461538461535,6.25,W,-11.0,-3.618772,0.0,0.0,0.65472466
202,20800331,2.3,1.6666666666666663,W,3.0,0.77688783,0.0,0.0,0.63006645
203,40700171,1.9090909090909087,1.9090909090909087,L,0.0,-3.303453,0.0,0.0,0.78069633
204,21501021,16.0,1.0285714285714285,L,15.5,4.217066,0.0,0.0,0.2549807
205,21601090,1.3846153846153846,3.2,L,-6.5,-1.4001482,0.0,0.0,0.63093776
206,20900738,1.1666666666666667,5.0,L,-10.0,-9.009655,0.0,0.0,0.85057056
207,20800123,2.5,1.5882352941176472,W,4.0,0.040456347,0.0,0.0,0.6765603
208,20800022,1.1666666666666667,5.5,W,-10.0,-5.5942583,0.0,0.0,0.7919592
209,20900092,1.8,2.05,W,-2.0,-3.1615455,0.0,0.0,0.76488125
210,21400146,2.55,1.5714285714285714,L,4.0,1.4386176,0.0,0.0,0.46351615
211,41400221,1.1388888888888888,6.2,W,-11.0,-10.83227,0.0,0.0,0.85372627
212,20700623,1.434782608695652,2.9,W,-5.0,2.5784125,0.0,0.0,0.5353277
213,21601048,1.2777777777777777,4.0,W,-8.0,-4.7403893,0.0,0.0,0.6163136
214,20900880,1.238095238095238,4.3,W,-8.5,-0.107274,0.0,0.0,0.66798174
215,22100085,1.3571428571428572,3.4,L,-7.0,-3.8018801,0.0,0.0,0.59809864
216,22000465,2.2,1.7142857142857144,W,2.5,0.6039377,0.0,0.0,0.5053779
217,21400790,3.35,1.350877192982456,L,6.5,2.6654356,0.0,0.0,0.41865933
218,22000048,1.869565217391304,1.9523809523809523,L,-1.0,4.6118817,0.0,0.0,0.41827443
219,21000324,1.8333333333333333,2.0,L,-1.0,-7.667695,0.0,0.0,0.8034136
220,21900799,1.3333333333333333,3.4,W,-6.5,-1.7314571,0.0,0.0,0.5626285
221,21000206,1.6666666666666663,2.3,W,-3.0,-1.2684838,0.0,0.0,0.63830477
222,21800611,2.3,1.6666666666666663,W,3.0,-2.0991025,0.0,0.0,0.55179304
223,21900528,7.5,1.1,W,13.0,4.8531833,0.0,0.0,0.42312256
224,20800899,1.6451612903225803,2.35,W,-3.5,-1.3900152,0.0,0.0,0.70437205
225,21200402,1.1176470588235294,6.5,W,-11.0,-3.7592785,0.0,0.0,0.6856808
226,21500215,1.606060606060606,2.45,W,-3.5,-0.83867973,0.0,0.0,0.51906496
227,21400937,3.75,1.289855072463768,L,7.5,2.7779253,0.0,0.0,0.370206
228,20900307,3.6,1.3125,L,7.5,5.2995567,0.0,0.0,0.4721124
229,20700969,1.625,2.4,W,-3.0,0.7564776,0.0,0.0,0.5731804
230,21000201,2.05,1.8,L,2.0,2.1077213,0.0,0.0,0.5897001
231,22000308,4.75,1.2222222222222223,L,9.0,2.5010731,0.0,0.0,0.45277473
232,21300552,1.625,2.35,W,-3.5,-6.319275,0.0,0.0,0.6368703
233,41200144,1.9523809523809523,1.869565217391304,W,1.5,0.42956787,0.0,0.0,0.6071632
234,22100191,1.3636363636363638,3.35,W,-7.0,-1.3042653,0.0,0.0,0.6216186
235,21601084,1.9523809523809523,1.869565217391304,L,1.0,2.4385417,0.0,0.0,0.45960802
236,20901149,1.4761904761904765,2.75,W,-5.0,-3.2585979,0.0,0.0,0.62240255
237,21801143,2.63,1.526315789473684,L,4.5,6.2741795,0.0,0.0,0.5226092
238,21700090,1.165016501650165,5.51,L,-10.5,-8.437607,0.0,0.0,0.7366383
239,21600046,2.72,1.495049504950495,L,5.0,1.8097486,0.0,1.0,0.28008047
240,21501003,2.8,1.4761904761904765,L,5.0,-1.5224179,0.0,0.0,0.5418533
241,21200649,1.08,9.0,W,-12.5,-9.733854,0.0,0.0,0.7952521
242,21000409,1.6451612903225803,2.35,W,-3.0,2.2429073,0.0,0.0,0.5366875
243,21200792,2.3,1.6666666666666663,L,3.0,0.50101465,0.0,0.0,0.56255704
244,22100070,1.4166666666666667,3.0,L,-6.0,2.9359837,0.0,0.0,0.39131927
245,21501217,1.526315789473684,2.7,W,-4.5,-1.2462895,0.0,0.0,0.8213178
246,41400222,1.148148148148148,6.0,L,-10.0,-10.83227,0.0,0.0,0.85372627
247,22100100,1.7407407407407407,2.15,W,-2.0,0.7990674,0.0,0.0,0.49405894
248,20900570,1.8333333333333333,2.0,W,-1.0,-4.131261,0.0,0.0,0.66654533
249,20800577,2.15,1.7407407407407407,L,2.0,-4.296465,0.0,0.0,0.4936513
250,21500721,2.95,1.434782608695652,L,5.5,-0.2767938,0.0,0.0,0.572928
251,21600024,1.2150537634408602,4.7,W,-9.0,-9.280281,0.0,0.0,0.740638
252,21000152,2.1,1.7692307692307692,L,2.0,-3.201965,0.0,0.0,0.53757536
253,21400592,2.1,1.7692307692307692,L,2.0,-4.2185965,0.0,0.0,0.6623071
254,21201224,1.2702702702702702,4.05,W,-8.5,-6.8660936,0.0,0.0,0.70039946
255,21500623,2.1,1.7692307692307692,W,2.0,0.78950256,0.0,0.0,0.563145
256,21400035,2.1,1.7692307692307692,L,2.0,-2.2412217,0.0,0.0,0.5373967
257,21000359,1.125,7.0,W,-11.5,-11.460474,0.0,0.0,0.87296426
258,21000721,2.2,1.7142857142857144,L,2.5,-0.5143834,0.0,0.0,0.541815
259,22000702,1.2564102564102564,4.25,W,-9.0,-2.4172614,0.0,0.0,0.6202068
260,20801225,1.4166666666666667,3.0,W,-6.0,2.5992281,0.0,0.0,0.57928735
261,21600595,1.2857142857142856,3.9,L,-7.5,-4.661283,0.0,0.0,0.76897615
262,20900934,1.3846153846153846,3.1,L,-5.5,1.205031,0.0,0.0,0.55538857
263,21300930,1.2222222222222223,4.55,W,-9.0,-7.553198,0.0,0.0,0.87941116
264,21301153,1.125,6.65,W,-11.0,-11.326354,0.0,0.0,0.82237023
265,21200510,1.3636363636363638,3.35,W,-6.5,-2.6951308,0.0,0.0,0.7142288
266,20900248,1.05,13.5,W,-14.5,-10.92486,0.0,0.0,0.9097819
267,21900710,2.2,1.7142857142857144,L,2.5,-0.4020528,0.0,0.0,0.32221365
268,20801049,3.9,1.2857142857142856,L,8.0,-1.7414593,0.0,0.0,0.63384515
269,21300933,1.0333333333333334,16.0,W,-15.0,-5.9372354,0.0,0.0,0.78825057
270,21600934,2.9,1.4545454545454546,L,5.5,-4.5716166,0.0,0.0,0.4865375
271,21900456,2.3,1.6666666666666663,W,3.0,-4.4039526,0.0,0.0,0.66861176
272,21901295,1.5555555555555556,2.6,W,-4.0,1.7412177,0.0,0.0,0.40626433
273,21000947,2.75,1.4761904761904765,L,5.0,-0.22586665,0.0,0.0,0.6252165
274,21701186,4.0,1.25,W,7.5,0.41221237,0.0,0.0,0.40981275
275,21400322,1.176991150442478,5.4,W,-10.0,-8.682369,0.0,0.0,0.7154684
276,21700932,1.5882352941176472,2.45,L,-3.5,-1.4300689,0.0,0.0,0.48137784
277,21000629,1.7692307692307692,2.1,W,-2.0,-6.8805475,0.0,0.0,0.6664534
278,20800960,1.5882352941176472,2.5,W,-3.5,5.2105923,0.0,0.0,0.4309594
279,20801180,1.2702702702702702,4.1,W,-8.0,-7.116646,0.0,0.0,0.7128882
280,21900649,1.625,2.4,L,-3.5,5.6171904,0.0,0.0,0.4245568
281,21000178,1.7407407407407407,2.15,L,-2.0,-7.0172706,0.0,0.0,0.58042556
282,21800518,1.3333333333333333,3.4,W,-7.0,-7.215394,0.0,0.0,0.68553156
283,20700003,1.8333333333333333,2.0,L,-1.0,-2.6784084,0.0,0.0,0.7170164
284,22001073,1.1,7.5,W,-12.0,1.4483413,0.0,0.0,0.38878247
285,20900445,1.5405405405405406,2.6,W,-4.5,-9.927728,0.0,0.0,0.73018545
286,22100295,1.2,4.75,W,-10.0,2.3572774,0.0,0.0,0.42747393
287,22000099,1.04,12.0,W,-16.0,-4.9288707,0.0,0.0,0.6735612
288,21800619,2.05,1.8,W,1.5,-1.198479,0.0,0.0,0.6094567
289,20901033,1.5405405405405406,2.6,L,-4.0,-0.67764646,0.0,0.0,0.6536953
290,22100004,2.9,1.4545454545454546,L,5.0,-3.7527356,0.0,0.0,0.42821494
291,22000340,1.606060606060606,2.45,L,-3.5,-2.4736943,0.0,0.0,0.58487135
292,22000173,2.75,1.5,L,5.0,0.35742748,0.0,0.0,0.39021838
293,21800491,1.7142857142857144,2.2,L,-2.5,1.5345892,0.0,0.0,0.3182529
294,21600650,1.303030303030303,3.7,L,-7.5,-2.7799428,0.0,0.0,0.6424933
295,21900102,1.4545454545454546,2.8,W,-5.0,0.42188913,0.0,0.0,0.634255
296,22100258,1.0714285714285714,9.0,W,-13.0,-5.5658736,0.0,0.0,0.69531035
297,21700413,2.5,1.5555555555555556,L,4.0,-7.2149053,0.0,0.0,0.79438955
298,40700125,1.2857142857142856,3.9,W,-7.0,-11.079125,0.0,0.0,0.835184
299,22001029,3.5,1.3333333333333333,W,7.0,10.355295,0.0,0.0,0.30160946
300,21400264,1.2222222222222223,4.6,W,-8.5,0.49612874,0.0,0.0,0.6820783
301,21300835,2.05,1.8,L,1.5,-4.6098394,0.0,0.0,0.60479903
302,20700405,1.4761904761904765,2.8,W,-4.5,-3.5850813,0.0,0.0,0.56834495
303,21200324,3.45,1.3389830508474576,W,7.0,-1.0521203,0.0,0.0,0.5047348
304,21600897,1.4,3.1,W,-6.0,-4.0003185,0.0,0.0,0.67550755
305,21100482,1.1408450704225352,5.85,W,-10.0,-5.057512,0.0,0.0,0.66919345
306,20800800,1.1666666666666667,5.5,L,-9.5,-5.2938237,0.0,0.0,0.6834587
307,20900577,2.15,1.7407407407407407,L,2.5,-0.39113146,0.0,0.0,0.56116605
